quote_number,revision_number,status,created,due_date,sent_date,expired_date,expired,rfq_number,priority,private_notes,authenticated_pdf_quote_url
7010,0,expired,2025-01-30T17:40:29.974733+00:00,2025-02-02T17:40:29.962121+00:00,2025-02-04T17:15:10.405632+00:00,2025-03-01T17:40:29.959600+00:00,True,180212 parts,2,,https://s3-fips.us-gov-west-1.amazonaws.com/pdfs.app.digitalmfg/quote-pdf/cb9b87f5-7f48-4e2b-8de2-971045e83e8d/Quote7010.pdf?AWSAccessKeyId=AKIAX6ZDWWYS27SJFGFZ&Signature=HoAzpQaJTmIw1%2FkduGqCjzadh28%3D&Expires=1750372228
7011,0,trash,2025-01-30T19:17:22.491428+00:00,2025-02-02T19:17:22.479898+00:00,,2025-03-01T19:17:22.476957+00:00,True,,,File Location here.,
7012,0,expired,2025-01-30T19:36:04.453498+00:00,2025-02-02T19:36:04.440020+00:00,2025-01-30T21:19:36.470351+00:00,2025-03-01T19:36:04.436872+00:00,True,398891,1,File Location here.,https://s3-fips.us-gov-west-1.amazonaws.com/pdfs.app.digitalmfg/quote-pdf/531a606c-a842-47da-8baf-22d66b9d82d8/Quote7012.pdf?AWSAccessKeyId=AKIAX6ZDWWYS27SJFGFZ&Signature=SCny5XPiQAHAIBV5KWO2yOseY0w%3D&Expires=1750372234
7014,0,accepted,2025-01-31T14:15:28.049013+00:00,2025-02-03T14:15:28.040241+00:00,2025-02-01T00:27:22.644028+00:00,2025-03-15T12:00:00+00:00,True,Varian Work,1,G:\Applied Materials\20250131 - SNG drawings,https://s3-fips.us-gov-west-1.amazonaws.com/pdfs.app.digitalmfg/quote-pdf/8045d47d-df3e-4bbd-a127-0d3a85f90a5b/Quote7014.pdf?AWSAccessKeyId=AKIAX6ZDWWYS27SJFGFZ&Signature=pvcp859K6rFOcq0zrBYxiO43C6c%3D&Expires=1750372235
7015,0,expired,2025-01-31T19:06:34.942013+00:00,2025-04-04T17:00:00+00:00,2025-04-03T19:08:46.164645+00:00,2025-05-05T12:00:00+00:00,True,400242,3,G:\Applied Materials\20250130 - 400242,https://s3-fips.us-gov-west-1.amazonaws.com/pdfs.app.digitalmfg/quote-pdf/86220920-c97c-4132-9e67-3be72c625c52/Quote7015.pdf?AWSAccessKeyId=AKIAX6ZDWWYS27SJFGFZ&Signature=kTo%2BMnNoH2c36gAgyCBYZZ5WL7o%3D&Expires=1750372234
7016,0,expired,2025-01-31T19:12:20.545207+00:00,2025-02-06T18:00:00+00:00,2025-02-04T15:26:42.636895+00:00,2025-03-15T12:00:00+00:00,True,400244,10,"G:\Applied Materials\20250130 - 400244

QTY/EAU requested",https://s3-fips.us-gov-west-1.amazonaws.com/pdfs.app.digitalmfg/quote-pdf/43144a5a-4220-4c19-bff5-1bcf91fd3b4f/Quote7016.pdf?AWSAccessKeyId=AKIAX6ZDWWYS27SJFGFZ&Signature=u64woRg7Tjf7mzaQo8peChQP1WE%3D&Expires=1750372234
7017,0,expired,2025-01-31T19:26:23.879479+00:00,2025-02-06T18:00:00+00:00,2025-02-04T13:45:46.835937+00:00,2025-03-02T19:26:23.869452+00:00,True,Q08095,,G:\Projects Unlimited\20250130 - Q08095,https://s3-fips.us-gov-west-1.amazonaws.com/pdfs.app.digitalmfg/quote-pdf/d1e177b5-0d91-49cc-b6dd-bda94ae06ca3/Quote7017.pdf?AWSAccessKeyId=AKIAX6ZDWWYS27SJFGFZ&Signature=I%2BFChrZfa5td0J4ski%2FlWIZKd%2Bw%3D&Expires=1750372232
7018,0,expired,2025-01-31T19:30:28.631638+00:00,2025-02-06T18:00:00+00:00,2025-02-04T15:25:57.209761+00:00,2025-03-15T12:00:00+00:00,True,400293,10,G:\Applied Materials\20250130 - 400293,https://s3-fips.us-gov-west-1.amazonaws.com/pdfs.app.digitalmfg/quote-pdf/302e8c8d-ef3c-444e-9a39-cfc6c2c01296/Quote7018.pdf?AWSAccessKeyId=AKIAX6ZDWWYS27SJFGFZ&Signature=HB9zn%2BHNrF1Ox0sUmoL%2FJmAA2wg%3D&Expires=1750372229
7019,0,expired,2025-02-04T16:16:10.183085+00:00,2025-02-14T18:00:00+00:00,2025-02-18T19:11:24.876870+00:00,2025-03-06T16:16:10.173217+00:00,True,BID0028653,2,"G:\Bell Helicopter\20250130 - BID0028653

RFQ closed in the portal before we could submit our BID",https://s3-fips.us-gov-west-1.amazonaws.com/pdfs.app.digitalmfg/quote-pdf/b2cbe1e7-ba68-480f-8ad8-bbb8e87f708e/Quote7019.pdf?AWSAccessKeyId=AKIAX6ZDWWYS27SJFGFZ&Signature=TOP16ayW9qDXEBvP8%2FVVcqne758%3D&Expires=1750372227
7020,0,expired,2025-02-04T16:17:04.249644+00:00,2025-02-14T18:00:00+00:00,2025-02-17T21:15:44.300779+00:00,2025-03-31T12:00:00+00:00,True,BID0028650,2,"G:\Bell Helicopter\20250130 - BID0028650

No quote entered into S2B portal on 02/18/2025",https://s3-fips.us-gov-west-1.amazonaws.com/pdfs.app.digitalmfg/quote-pdf/84ddd08c-eb0f-449e-b697-85831de75f0a/Quote7020.pdf?AWSAccessKeyId=AKIAX6ZDWWYS27SJFGFZ&Signature=iGH9%2Bp3uC1vnUW%2BY9bNwtVI4g9Q%3D&Expires=1750372237
7021,0,expired,2025-02-04T16:17:33.290982+00:00,2025-02-14T18:00:00+00:00,2025-02-21T15:58:45.865961+00:00,2025-03-06T16:17:33.275247+00:00,True,BID0028681,2,"G:\Bell Helicopter\20250203 - BID0028681

RFQ closed in the portal before we could submit our bid",https://s3-fips.us-gov-west-1.amazonaws.com/pdfs.app.digitalmfg/quote-pdf/6d1cc3d3-6b0b-45dd-bb28-8f368b45dbb1/Quote7021.pdf?AWSAccessKeyId=AKIAX6ZDWWYS27SJFGFZ&Signature=hFjdbNkl1bZ2sHs3gCs%2BezKV3ko%3D&Expires=1750372237
7022,0,expired,2025-02-04T16:41:39.204280+00:00,2025-02-10T18:00:00+00:00,2025-02-06T15:11:52.866770+00:00,2025-03-31T12:00:00+00:00,True,0040-80647,9,"G:\Sanmina-SCI\20250131 - 0040-80647

Last quoted in 2021",https://s3-fips.us-gov-west-1.amazonaws.com/pdfs.app.digitalmfg/quote-pdf/df7ee9ff-9e3e-429b-aa10-1db152cfc92b/Quote7022.pdf?AWSAccessKeyId=AKIAX6ZDWWYS27SJFGFZ&Signature=D%2FFBBMKaKYV6nGjnXrJgpsYjMoE%3D&Expires=1750372237
7023,0,expired,2025-02-04T16:43:44.796313+00:00,2025-02-12T18:00:00+00:00,2025-02-11T17:08:34.439127+00:00,2025-03-06T16:43:44.784895+00:00,True,QR13_20250129_RACES,9,"G:\Rotating Composites\20250131 - QR13_20250129_RACES

Similar to 036303",https://s3-fips.us-gov-west-1.amazonaws.com/pdfs.app.digitalmfg/quote-pdf/f151c76f-2dd9-4db9-a462-ac06b1766b3a/Quote7023.pdf?AWSAccessKeyId=AKIAX6ZDWWYS27SJFGFZ&Signature=2BBvceLF8rQzVHHGJPvNU9aLEy0%3D&Expires=1750372237
7024,0,expired,2025-02-04T17:07:42.005383+00:00,2025-02-12T18:00:00+00:00,2025-02-11T14:35:34.988757+00:00,2025-03-06T17:07:41.983040+00:00,True,QR12_BALANCE TUBE,9,"G:\Rotating Composites\20250131 - QR12_BALANCE TUBE

Similar to P0036266.",https://s3-fips.us-gov-west-1.amazonaws.com/pdfs.app.digitalmfg/quote-pdf/05457d2a-fcbd-4fcd-83e9-2976db6c7aa9/Quote7024.pdf?AWSAccessKeyId=AKIAX6ZDWWYS27SJFGFZ&Signature=J2%2B3%2BY3fyUiCkFTW2W8SDpqDmuY%3D&Expires=1750372237
7025,0,expired,2025-02-04T17:09:40.924807+00:00,2025-02-10T18:00:00+00:00,2025-02-07T16:30:37.474029+00:00,2025-03-06T17:09:40.912107+00:00,True,OR303- 038239 & 038381,9,G:\Rotating Composites\20250115 - RFQ OR303- 038239 & 038381,https://s3-fips.us-gov-west-1.amazonaws.com/pdfs.app.digitalmfg/quote-pdf/a323c5ae-f550-4b1a-9bcd-93a50652b952/Quote7025.pdf?AWSAccessKeyId=AKIAX6ZDWWYS27SJFGFZ&Signature=KapMjJNV4I2OIXSGWXMdii98rCM%3D&Expires=1750372237
7027,0,expired,2025-02-04T20:32:00.681318+00:00,2025-02-07T20:32:00.670436+00:00,2025-02-05T15:44:41.530293+00:00,2025-03-06T20:32:00.668438+00:00,True,400937,1,G:\Applied Materials\20250204 - 400937,https://s3-fips.us-gov-west-1.amazonaws.com/pdfs.app.digitalmfg/quote-pdf/34d80c5a-2b68-4e4b-af04-25cac7f794bc/Quote7027.pdf?AWSAccessKeyId=AKIAX6ZDWWYS27SJFGFZ&Signature=%2Fx%2BhD5Ol3Z58mDZNG5k%2BFfSQ51g%3D&Expires=1750372244
7028,0,expired,2025-02-05T15:55:48.711286+00:00,2025-02-08T15:55:48.698125+00:00,2025-02-05T17:11:41.403168+00:00,2025-03-07T15:55:48.695197+00:00,True,AA24031R2,,File Location here.,https://s3-fips.us-gov-west-1.amazonaws.com/pdfs.app.digitalmfg/quote-pdf/b13c9421-4d2f-4bf5-97de-2f533b0db94c/Quote7028.pdf?AWSAccessKeyId=AKIAX6ZDWWYS27SJFGFZ&Signature=jIom7E4AmdgDRS7S8UvHIZCcFgc%3D&Expires=1750372240
7029,0,expired,2025-02-05T15:59:46.375348+00:00,2025-02-26T18:00:00+00:00,2025-02-06T15:08:54.545609+00:00,2025-03-31T12:00:00+00:00,True,400567,10,"G:\Applied Materials\20250203 - 400567

The EAU on this part is x1 on PN 0015-00863 , but we are looking for x10 pcs to order this time .",https://s3-fips.us-gov-west-1.amazonaws.com/pdfs.app.digitalmfg/quote-pdf/6a88ded4-a995-498b-b712-ddeb4c84bb66/Quote7029.pdf?AWSAccessKeyId=AKIAX6ZDWWYS27SJFGFZ&Signature=E3S2aF7GEgqsrGI6x1X8KhFW9w0%3D&Expires=1750372239
7030,0,expired,2025-02-05T16:14:30.649354+00:00,2025-02-07T18:00:00+00:00,2025-02-06T15:13:27.140044+00:00,2025-03-31T12:00:00+00:00,True,400568,2,"G:\Applied Materials\20250203 - 400568

EAU 4",https://s3-fips.us-gov-west-1.amazonaws.com/pdfs.app.digitalmfg/quote-pdf/7f0cce52-c882-44b5-96ad-7cf55a641af1/Quote7030.pdf?AWSAccessKeyId=AKIAX6ZDWWYS27SJFGFZ&Signature=9fh0yzdKrgJALiw%2BaRvGk5DEfoo%3D&Expires=1750372240
7031,0,expired,2025-02-05T16:20:26.942933+00:00,2025-02-17T18:00:00+00:00,2025-02-06T19:18:02.583504+00:00,2025-03-07T16:20:26.927685+00:00,True,AA25002,3,"G:\Ducommun  ( also part of LABARGE )\20250203 - AA25002

Working on getting files. There are a bunch of quality requirement PDFs that were sent over but no drawings. 
CK 02/05/2025",https://s3-fips.us-gov-west-1.amazonaws.com/pdfs.app.digitalmfg/quote-pdf/e59cc870-7061-4a50-bb96-015067e2331f/Quote7031.pdf?AWSAccessKeyId=AKIAX6ZDWWYS27SJFGFZ&Signature=h%2F6NejPmd0iB1zAfswM7gJhK2Hg%3D&Expires=1750372242
7032,0,outstanding,2025-02-05T16:31:09.350500+00:00,2025-02-12T18:00:00+00:00,2025-05-02T20:56:21.195529+00:00,2025-06-30T12:00:00+00:00,False,549820,3,"G:\Applied Materials\20250203 - 549820

QTY 1,5",https://s3-fips.us-gov-west-1.amazonaws.com/pdfs.app.digitalmfg/quote-pdf/e97843dc-0166-4a62-932f-7edefa9b5fe9/Quote7032.pdf?AWSAccessKeyId=AKIAX6ZDWWYS27SJFGFZ&Signature=Zk4RSJyJOgjC2YlKSxXO0Ap7yaw%3D&Expires=1750372243
7033,0,expired,2025-02-05T16:36:51.728390+00:00,2025-02-26T18:00:00+00:00,2025-02-06T15:10:25.617662+00:00,2025-03-31T12:00:00+00:00,True,400833,2,"G:\Applied Materials\20250204 - 400833

QTY/EAU requested",https://s3-fips.us-gov-west-1.amazonaws.com/pdfs.app.digitalmfg/quote-pdf/dafd8f13-3fa5-42e3-a5a0-1d3813f12ae8/Quote7033.pdf?AWSAccessKeyId=AKIAX6ZDWWYS27SJFGFZ&Signature=GvipghEVCAUK9BlnzSYG6CATI3I%3D&Expires=1750372245
7034,0,expired,2025-02-05T16:53:05.224607+00:00,2025-02-11T18:00:00+00:00,2025-02-06T15:11:22.636302+00:00,2025-03-31T12:00:00+00:00,True,0020-60720,2,G:\Sanmina-SCI\20250204 - 0020-60720,https://s3-fips.us-gov-west-1.amazonaws.com/pdfs.app.digitalmfg/quote-pdf/77c463f7-36a8-458d-aa06-6131ac2086ee/Quote7034.pdf?AWSAccessKeyId=AKIAX6ZDWWYS27SJFGFZ&Signature=NAo0SDZjCQRyhQypKW70FifJCl8%3D&Expires=1750372242
7035,0,expired,2025-02-05T16:56:28.209211+00:00,2025-02-12T18:00:00+00:00,2025-02-05T17:34:11.885156+00:00,2025-03-31T12:00:00+00:00,True,82878,9,G:\Benchmark Precision Technologies\20250205 - 82878,https://s3-fips.us-gov-west-1.amazonaws.com/pdfs.app.digitalmfg/quote-pdf/4c605a68-0e5d-43eb-b38d-50d9311ba23b/Quote7035.pdf?AWSAccessKeyId=AKIAX6ZDWWYS27SJFGFZ&Signature=NZrybCooNoKeU8D22Qs31vezgIQ%3D&Expires=1750372244
7036,0,expired,2025-02-05T17:19:37.471143+00:00,2025-02-07T18:00:00+00:00,2025-02-10T21:17:43.454469+00:00,2025-03-31T12:00:00+00:00,True,401099,3,"G:\Applied Materials\20250205 - 401099

NPI/ No EAU known yet",https://s3-fips.us-gov-west-1.amazonaws.com/pdfs.app.digitalmfg/quote-pdf/682c1b3a-f0d9-4162-9be3-7aec700ef378/Quote7036.pdf?AWSAccessKeyId=AKIAX6ZDWWYS27SJFGFZ&Signature=jy6FIc2dIY%2F2DnAC2TNgNCorpvc%3D&Expires=1750372243
7037,0,expired,2025-02-05T17:23:35.334275+00:00,2025-02-12T18:00:00+00:00,2025-02-11T13:12:56.255461+00:00,2025-03-07T17:23:35.321140+00:00,True,Q08098,9,G:\Projects Unlimited\20250205 - Q08098,https://s3-fips.us-gov-west-1.amazonaws.com/pdfs.app.digitalmfg/quote-pdf/90f69410-9974-4229-aba4-c927fdd3c408/Quote7037.pdf?AWSAccessKeyId=AKIAX6ZDWWYS27SJFGFZ&Signature=Uv5A7c55OmGawwsnOyD0VUd7QEs%3D&Expires=1750372238
7038,0,expired,2025-02-05T17:25:47.976620+00:00,2025-02-12T18:00:00+00:00,2025-02-11T13:05:30.675608+00:00,2025-03-07T17:25:47.961199+00:00,True,Q08099,9,G:\Projects Unlimited\20250205 - Q08099,https://s3-fips.us-gov-west-1.amazonaws.com/pdfs.app.digitalmfg/quote-pdf/6c148497-f2e1-4f18-979f-e28cc2fbf61d/Quote7038.pdf?AWSAccessKeyId=AKIAX6ZDWWYS27SJFGFZ&Signature=OcOjGx7Dz4K4HtWZHeQ23rZU%2B%2Fc%3D&Expires=1750372241
7039,0,expired,2025-02-05T17:38:54.990322+00:00,2025-02-07T18:00:00+00:00,2025-02-10T21:17:04.033143+00:00,2025-03-31T12:00:00+00:00,True,401101,3,"G:\Applied Materials\20250205 - 401101

NPI/ No EAU known yet",https://s3-fips.us-gov-west-1.amazonaws.com/pdfs.app.digitalmfg/quote-pdf/7498c302-1ba7-4de1-bb5a-a9214372d06f/Quote7039.pdf?AWSAccessKeyId=AKIAX6ZDWWYS27SJFGFZ&Signature=uUi4vgLH%2Fy%2BykroWV4wO31si2J8%3D&Expires=1750372245
7040,0,expired,2025-02-05T17:46:58.086821+00:00,2025-02-25T18:00:00+00:00,2025-02-06T15:27:07.130676+00:00,2025-03-31T12:00:00+00:00,True,401117,10,G:\Applied Materials\20250205 - 401117,https://s3-fips.us-gov-west-1.amazonaws.com/pdfs.app.digitalmfg/quote-pdf/5366d0de-3766-4327-b87f-fbc44ba6a6db/Quote7040.pdf?AWSAccessKeyId=AKIAX6ZDWWYS27SJFGFZ&Signature=tb3CZ6rwJz6hkkOCrchQ4EawcNY%3D&Expires=1750372246
7041,0,expired,2025-02-05T17:59:21.342642+00:00,2025-02-07T18:00:00+00:00,2025-02-10T21:09:47.533767+00:00,2025-03-31T12:00:00+00:00,True,401124,9,"G:\Applied Materials\20250205 - 401124

EAU 600",https://s3-fips.us-gov-west-1.amazonaws.com/pdfs.app.digitalmfg/quote-pdf/e66e8969-7e40-4a34-b796-7a9a56e4267e/Quote7041.pdf?AWSAccessKeyId=AKIAX6ZDWWYS27SJFGFZ&Signature=%2BwLsM9lRxsI4DvbgeUGSu1nby7c%3D&Expires=1750372247
7042,0,expired,2025-02-05T18:57:31.615255+00:00,2025-02-17T18:00:00+00:00,2025-02-17T17:14:12.394856+00:00,2025-03-07T18:57:31.602575+00:00,True,BID0028727,9,"G:\Bell Helicopter\20250204 - BID0028727

Quote submitted into S2B portal on 02/17/2025",https://s3-fips.us-gov-west-1.amazonaws.com/pdfs.app.digitalmfg/quote-pdf/f43cfec1-26e4-450f-b976-efc705506928/Quote7042.pdf?AWSAccessKeyId=AKIAX6ZDWWYS27SJFGFZ&Signature=gWO7gePQsnjBQIXB76KgqxIH1gI%3D&Expires=1750372249
7043,0,accepted,2025-02-05T19:04:11.799826+00:00,2025-02-17T18:00:00+00:00,2025-02-17T17:44:19.093563+00:00,2025-03-07T19:04:11.764125+00:00,True,BID0028729,9,"G:\Bell Helicopter\20250204 - BID0028729

Quote entered into S2B portal on 02/18/2025",https://s3-fips.us-gov-west-1.amazonaws.com/pdfs.app.digitalmfg/quote-pdf/f622e4c4-8b82-4d24-a05e-be2e2bf72e9e/Quote7043.pdf?AWSAccessKeyId=AKIAX6ZDWWYS27SJFGFZ&Signature=oTAKUVEkoKUrKHxji%2BF0xCnQ07Q%3D&Expires=1750372251
7045,0,expired,2025-02-05T19:13:24.616446+00:00,2025-02-17T18:00:00+00:00,2025-02-18T16:25:54.110053+00:00,2025-03-07T19:13:24.599752+00:00,True,BID0028734,2,"G:\Bell Helicopter\20250204 - BID0028734

Quote submitted into portal on 02/18/2025",https://s3-fips.us-gov-west-1.amazonaws.com/pdfs.app.digitalmfg/quote-pdf/3333d9c0-fc24-4738-8359-3c8078e2c66a/Quote7045.pdf?AWSAccessKeyId=AKIAX6ZDWWYS27SJFGFZ&Signature=WKHWaSTaJ9CZIzuJwsSZvGsK8Kw%3D&Expires=1750372247
7046,0,trash,2025-02-05T19:45:34.514971+00:00,2025-02-08T19:45:34.501175+00:00,,2025-03-07T19:45:34.497918+00:00,True,CP-M19-010,9,"Sent separately

K:\CAPCO\CP-M19-010\REV B",
7047,0,trash,2025-02-06T03:52:17.192518+00:00,2025-02-09T03:52:17.180325+00:00,,2025-03-08T03:52:17.178336+00:00,True,Invitation to tender,,"Contact name: Tunis Scott
Contact email: procurements@etihadairwaysprojects-ae.com
Contact business name: Etihad Airways
Contact phone: (027) 260-2474
Contact has requested the parts be delivered by 02/15/2025.
Tell us how you found us (e.g. email, a colleague, Google search, etc.): Trade Show
Contact notes:
 	I hope this email finds you well. We would like to confirm if you have received our previous Invitation to Expression of Interest for suppliers, vendors, and potential contractors for the 2025/2028 project from Etihad Airways.

File Location here.",
7048,0,accepted,2025-02-06T16:39:50.956845+00:00,2025-02-18T18:00:00+00:00,2025-02-20T21:53:13.094823+00:00,2025-03-08T16:39:50.947090+00:00,True,Doc4928630729/ Doc4921132923/ Doc4904621284,1,"G:\Applied Materials\20250131 - SNG drawings

**No files located for P/N 4125500 / No quote",https://s3-fips.us-gov-west-1.amazonaws.com/pdfs.app.digitalmfg/quote-pdf/920dea11-6e1c-4848-8e6d-16564cfa1ac6/Quote7048.pdf?AWSAccessKeyId=AKIAX6ZDWWYS27SJFGFZ&Signature=OpVh7QNKzS15yt0uleiGJJ%2BWl2A%3D&Expires=1750372261
7049,0,expired,2025-02-06T18:34:18.111782+00:00,2025-02-21T18:00:00+00:00,2025-02-20T21:53:52.096425+00:00,2025-03-08T18:34:18.100109+00:00,True,Doc4998150336,1,"G:\Applied Materials\20250131 - SNG drawings

I told the customer she would have the quote by end of the week (02/21)",https://s3-fips.us-gov-west-1.amazonaws.com/pdfs.app.digitalmfg/quote-pdf/093c8e06-16cc-4d67-ab89-d9d6a2578c8e/Quote7049.pdf?AWSAccessKeyId=AKIAX6ZDWWYS27SJFGFZ&Signature=hSh4HJ%2FjCJn%2Blo2tcHA5pd8M9sY%3D&Expires=1750372256
7050,0,expired,2025-02-07T18:26:37.943752+00:00,2025-02-18T18:00:00+00:00,2025-02-11T19:20:57.294852+00:00,2025-03-31T12:00:00+00:00,True,BID0028427,10,"G:\Bell Helicopter\20250205 - BID0028427

No quote submitted into S2B portal on 02/11/2025",https://s3-fips.us-gov-west-1.amazonaws.com/pdfs.app.digitalmfg/quote-pdf/45db971f-8a81-4bf9-99c0-c5658678dc6d/Quote7050.pdf?AWSAccessKeyId=AKIAX6ZDWWYS27SJFGFZ&Signature=P7gLc1jMnDzrnfXHuSL39MgYasI%3D&Expires=1750372248
