quote_number,revision_number,status,created,due_date,sent_date,expired_date,expired,rfq_number,priority,private_notes,authenticated_pdf_quote_url
7511,0,expired,2025-04-15T14:08:38.741019+00:00,2025-04-18T17:00:00+00:00,2025-04-17T15:12:21.346738+00:00,2025-05-30T12:00:00+00:00,True,413435,1,G:\Applied Materials\20250411 - 413435,https://s3-fips.us-gov-west-1.amazonaws.com/pdfs.app.digitalmfg/quote-pdf/31f6dafb-a809-46f2-9d64-f944701a9736/Quote7511.pdf?AWSAccessKeyId=AKIAX6ZDWWYS27SJFGFZ&Signature=lbAh5FLuBpwQIX4O7M5kXT9Eigk%3D&Expires=1750374090
7512,0,outstanding,2025-04-15T14:15:21.851265+00:00,2025-04-25T17:00:00+00:00,2025-05-06T13:23:08.418330+00:00,2025-06-30T12:00:00+00:00,False,413483,9,"G:\Applied Materials\20250411 - 413483

No EAU given yet, please quote x10, x15, x25, x50.

We quoted REV 02 in 2023, we are quoting REV 08 now.",https://s3-fips.us-gov-west-1.amazonaws.com/pdfs.app.digitalmfg/quote-pdf/66396609-4f78-4443-a55f-3000b9786b11/Quote7512.pdf?AWSAccessKeyId=AKIAX6ZDWWYS27SJFGFZ&Signature=srdxZBjiYgcpkcVDoHlhzKtyJ1Y%3D&Expires=1750374093
7514,0,accepted,2025-04-15T15:06:53.139718+00:00,2025-04-18T15:06:53.126910+00:00,2025-04-29T16:51:43.808493+00:00,2025-05-30T12:00:00+00:00,True,413695,1,"G:\Applied Materials\20250414 - 413695

This part is replacement for 0010-68710. We should be able to use same data. EAU 94.",https://s3-fips.us-gov-west-1.amazonaws.com/pdfs.app.digitalmfg/quote-pdf/dfce27c0-e264-4104-8a25-fb5015e2c049/Quote7514.pdf?AWSAccessKeyId=AKIAX6ZDWWYS27SJFGFZ&Signature=3tnydxC7sak04vfLW8fwPvYUBX4%3D&Expires=1750374094
7515,0,outstanding,2025-04-15T15:27:57.230870+00:00,2025-04-30T17:00:00+00:00,2025-05-06T13:18:58.473088+00:00,2025-06-30T12:00:00+00:00,False,413874,3,G:\Applied Materials\20250415 - 413874,https://s3-fips.us-gov-west-1.amazonaws.com/pdfs.app.digitalmfg/quote-pdf/35178f3a-6543-41f1-a3dd-9a7c6882522c/Quote7515.pdf?AWSAccessKeyId=AKIAX6ZDWWYS27SJFGFZ&Signature=qXunziFDQbMJOhZbbaY7DcjHnzw%3D&Expires=1750374088
7516,0,outstanding,2025-04-15T15:31:34.323401+00:00,2025-04-25T17:00:00+00:00,2025-05-05T17:07:21.366387+00:00,2025-06-15T12:00:00+00:00,False,413891,2,G:\Applied Materials\20250415 - 413891,https://s3-fips.us-gov-west-1.amazonaws.com/pdfs.app.digitalmfg/quote-pdf/6e065d51-f9ea-4d18-8ae3-c9084cd0354a/Quote7516.pdf?AWSAccessKeyId=AKIAX6ZDWWYS27SJFGFZ&Signature=V%2FebvVZ9IID1eTB%2BCq%2BQy9TlGzE%3D&Expires=1750374088
7517,0,expired,2025-04-15T18:45:16.780126+00:00,2025-04-22T17:00:00+00:00,2025-04-22T20:47:30.310688+00:00,2025-05-15T18:45:16.765362+00:00,True,BID0030045,2,"G:\Bell Helicopter\20250414 - BID0030045

QTY 1
No quote entered in S2B portal 04/25/2025",https://s3-fips.us-gov-west-1.amazonaws.com/pdfs.app.digitalmfg/quote-pdf/4b20428b-17e2-4262-a636-f066db697d71/Quote7517.pdf?AWSAccessKeyId=AKIAX6ZDWWYS27SJFGFZ&Signature=g0w6PnYof8iGT1%2BoI%2Bx6TVS%2BU9k%3D&Expires=1750374091
7518,0,expired,2025-04-16T18:24:09.967711+00:00,2025-04-23T17:00:00+00:00,2025-04-30T14:23:10.263161+00:00,2025-05-30T12:00:00+00:00,True,414033,2,"G:\Applied Materials\20250415 - 414033

A little bit of background on this set of 8 p/n.
These parts are for an upgrade to the Rubicon Chamber frame (old frame from the Etch Producer chamber) to support a heavier lid stack.
Please send in the quotation (Qty1,2,3,4,5, 20,…) for each of the 8 p/n so that we can re-enforce the chamber frame and test them.
If these parts work, we have two options:
1.	Keep ordering the old frame + these 8 p/n separately for production ramp
2.	Or release a new Rubicon frame assembly p/n which will include these re-enforcement brackets.
This is for the same Rubicon program Athena has just sent in the quote for the 19” rack assembly.",https://s3-fips.us-gov-west-1.amazonaws.com/pdfs.app.digitalmfg/quote-pdf/0510888d-e0c8-4025-b53b-c770a2c3cd15/Quote7518.pdf?AWSAccessKeyId=AKIAX6ZDWWYS27SJFGFZ&Signature=YGacOj2sHv57MXQB6G2ecjC51ZQ%3D&Expires=1750374091
7519,0,outstanding,2025-04-16T18:34:03.121166+00:00,2025-04-22T17:00:00+00:00,2025-05-05T20:44:48.377234+00:00,2025-06-30T12:00:00+00:00,False,414055,2,G:\Applied Materials\20250415 - 414055,https://s3-fips.us-gov-west-1.amazonaws.com/pdfs.app.digitalmfg/quote-pdf/9c3cee34-0356-4ac7-a8d2-f26c06fc2ec3/Quote7519.pdf?AWSAccessKeyId=AKIAX6ZDWWYS27SJFGFZ&Signature=nQFkH9dTMH9Yl4jN%2BTTcqNMeMH8%3D&Expires=1750374094
7520,0,expired,2025-04-16T18:38:33.249244+00:00,2025-04-21T17:00:00+00:00,2025-04-21T15:43:01.774701+00:00,2025-05-30T12:00:00+00:00,True,414071,2,"G:\Applied Materials\20250415 - 414071

0023-02774, x1 4/30, x1 EAU
0023-02917, x1 4/30, x1 EAU",https://s3-fips.us-gov-west-1.amazonaws.com/pdfs.app.digitalmfg/quote-pdf/97107fde-616a-4a72-8a76-4e92f7c39817/Quote7520.pdf?AWSAccessKeyId=AKIAX6ZDWWYS27SJFGFZ&Signature=fQjdC0fiCCpOAsfcVDIF5yAaKZc%3D&Expires=1750374098
7521,0,expired,2025-04-16T19:08:28.820225+00:00,2025-04-23T17:00:00+00:00,2025-04-23T18:26:30.849787+00:00,2025-05-16T19:08:28.803416+00:00,True,00226800B,2,"G:\Renurobotics\20250416 - 00226800B

Can I get a quote for 50 and 100pcs of the attached part please?  Also, FYI, we do have a pending rev. C of this part that adds a Zinc plating but we can start with this version and go from there.  Please advise if there are any questions or concerns.",https://s3-fips.us-gov-west-1.amazonaws.com/pdfs.app.digitalmfg/quote-pdf/a55c8119-5b32-403a-9ece-15de5fabe548/Quote7521.pdf?AWSAccessKeyId=AKIAX6ZDWWYS27SJFGFZ&Signature=oVyB6%2Bn11PSlq%2FGeyw%2BqEX21YSI%3D&Expires=1750374098
7522,0,outstanding,2025-04-16T19:15:46.958224+00:00,2025-04-22T17:00:00+00:00,2025-05-06T13:23:57.702331+00:00,2025-06-30T12:00:00+00:00,False,414184,9,G:\Applied Materials\20250416 - 414184,https://s3-fips.us-gov-west-1.amazonaws.com/pdfs.app.digitalmfg/quote-pdf/16855789-473c-423a-a44c-bc582c562840/Quote7522.pdf?AWSAccessKeyId=AKIAX6ZDWWYS27SJFGFZ&Signature=i%2F%2BExjzdjNz5QFfXq6KNuPFLgdU%3D&Expires=1750374098
7523,0,expired,2025-04-16T19:44:55.472605+00:00,2025-04-28T17:00:00+00:00,2025-04-25T11:57:39.235431+00:00,2025-05-16T19:44:55.459084+00:00,True,BID0030093,3,"G:\Bell Helicopter\20250416 - BID0030093

Quote entered in S2B portal 04/25/2025",https://s3-fips.us-gov-west-1.amazonaws.com/pdfs.app.digitalmfg/quote-pdf/8f5b8fcf-ea61-4af3-acb1-cf2e8c681317/Quote7523.pdf?AWSAccessKeyId=AKIAX6ZDWWYS27SJFGFZ&Signature=5M%2F4bAR01%2B40L9InSntmMWVZpcY%3D&Expires=1750374098
7524,0,expired,2025-04-16T19:56:16.871091+00:00,2025-04-29T17:00:00+00:00,2025-04-30T12:39:26.870122+00:00,2025-05-16T19:56:16.855968+00:00,True,BID0030098,2,"G:\Bell Helicopter\20250416 - BID0030098

Quote entered into S2B portal on 04/30/2025",https://s3-fips.us-gov-west-1.amazonaws.com/pdfs.app.digitalmfg/quote-pdf/53228234-b782-4d57-b320-56da16af706d/Quote7524.pdf?AWSAccessKeyId=AKIAX6ZDWWYS27SJFGFZ&Signature=tXqrwC%2BoHRKiBQXQ5ZqkslV1fwY%3D&Expires=1750374098
7525,0,expired,2025-04-17T14:11:38.505364+00:00,2025-04-20T14:11:38.496350+00:00,2025-04-17T14:23:22.328304+00:00,2025-05-17T14:11:38.494381+00:00,True,901-005-856-101,,File Location here.,https://s3-fips.us-gov-west-1.amazonaws.com/pdfs.app.digitalmfg/quote-pdf/4e85f444-a977-4af1-9d88-0aa6cd9f038f/Quote7525.pdf?AWSAccessKeyId=AKIAX6ZDWWYS27SJFGFZ&Signature=1NxCcrjIewwLonA1B1soqUfaaHY%3D&Expires=1750374098
7526,0,trash,2025-04-17T16:40:40.115197+00:00,2025-04-20T16:40:40.102959+00:00,,2025-05-17T16:40:40.100213+00:00,True,,,File Location here.,
7527,0,outstanding,2025-04-17T18:24:52.618909+00:00,2025-04-21T17:00:00+00:00,2025-05-06T13:25:00.146997+00:00,2025-06-30T12:00:00+00:00,False,414359,9,"G:\Applied Materials\20250417 - 414359

Quote for Contract 
EAU 200",https://s3-fips.us-gov-west-1.amazonaws.com/pdfs.app.digitalmfg/quote-pdf/c2afa7fa-93da-4308-920a-f9da7cc6be50/Quote7527.pdf?AWSAccessKeyId=AKIAX6ZDWWYS27SJFGFZ&Signature=8H0qSTmrDSnGVMyqjkCTLFuqe7o%3D&Expires=1750374099
7528,0,expired,2025-04-17T18:29:58.910949+00:00,2025-04-24T17:00:00+00:00,2025-04-25T14:23:52.609039+00:00,2025-05-30T12:00:00+00:00,True,MQ11593,9,G:\Ichor\20250417 - MQ11593,https://s3-fips.us-gov-west-1.amazonaws.com/pdfs.app.digitalmfg/quote-pdf/b1e1c9b3-c01e-48e8-becd-b6d2c12b746d/Quote7528.pdf?AWSAccessKeyId=AKIAX6ZDWWYS27SJFGFZ&Signature=5XjjGG4V5dVaBgnzjeQMsqfaAcY%3D&Expires=1750374103
7529,0,accepted,2025-04-18T12:44:57.188335+00:00,2025-04-21T12:44:57.179970+00:00,2025-04-18T19:03:25.568261+00:00,2025-05-18T12:44:57.178514+00:00,True,405008,9,File Location here.,https://s3-fips.us-gov-west-1.amazonaws.com/pdfs.app.digitalmfg/quote-pdf/38afb673-7634-4571-bc2e-7d312d2e5eb6/Quote7529.pdf?AWSAccessKeyId=AKIAX6ZDWWYS27SJFGFZ&Signature=PDrgj1oVwQ%2FiMLK9pp8UWnKtUZk%3D&Expires=1750374105
7530,0,expired,2025-04-18T15:30:25.110581+00:00,2025-04-21T15:30:25.101892+00:00,2025-04-18T15:54:37.495017+00:00,2025-05-18T15:30:25.100088+00:00,True,VA112719G2,,File Location here.,https://s3-fips.us-gov-west-1.amazonaws.com/pdfs.app.digitalmfg/quote-pdf/ab363ffb-ccb3-4937-aa52-8ec4ca5a8348/Quote7530.pdf?AWSAccessKeyId=AKIAX6ZDWWYS27SJFGFZ&Signature=RtZOzil4hCAo3kqpBDDsDqOunNA%3D&Expires=1750374099
7531,0,expired,2025-04-18T16:32:24.307278+00:00,2025-04-28T17:00:00+00:00,2025-04-29T16:54:18.602368+00:00,2025-05-30T12:00:00+00:00,True,414465,10,"G:\Applied Materials\20250417 - 414465

Quote for Contract / EAU is displayed 

Line 1, P/N 0022-62599 - please make sure we quote REV 03
Line 16, P/N 0041-02659 - Please make sure we quote REV 04",https://s3-fips.us-gov-west-1.amazonaws.com/pdfs.app.digitalmfg/quote-pdf/857cc0e6-085d-4755-8f10-9747a6225406/Quote7531.pdf?AWSAccessKeyId=AKIAX6ZDWWYS27SJFGFZ&Signature=R9XuntMVaONrmbCSsNZtXoONCEw%3D&Expires=1750374100
7532,0,outstanding,2025-04-18T17:12:07.680069+00:00,2025-04-25T17:00:00+00:00,2025-05-09T18:54:12.042766+00:00,2025-06-30T12:00:00+00:00,False,414527,2,"G:\Applied Materials\20250417 - 414527

Quote for Contract",https://s3-fips.us-gov-west-1.amazonaws.com/pdfs.app.digitalmfg/quote-pdf/53c982fa-8234-43de-99a4-68632ca8a452/Quote7532.pdf?AWSAccessKeyId=AKIAX6ZDWWYS27SJFGFZ&Signature=zOuE6En%2B2g2vrRJBoZe%2BMsnSvJc%3D&Expires=1750374105
7533,0,outstanding,2025-04-21T16:54:20.212367+00:00,2025-04-24T16:54:20.199980+00:00,2025-05-22T17:24:36.815760+00:00,2025-06-30T12:00:00+00:00,False,414849,1,"G:\Applied Materials\20250421 - 414849

THIS QUOTE IS FOR PN# 0010-57215

Quote for contract 

Note from customer
""Recently we have received quote for similar part 0010-86666 (paperless quote #6640-1) at $3,045.00/Unit and its FAI is in process. 
We are looking better price for PN# 0010-57215, BOM are identical only one part with additional hole operation is called out in this part. Kindly submit your quotation at the earliest convenience today.""",https://s3-fips.us-gov-west-1.amazonaws.com/pdfs.app.digitalmfg/quote-pdf/ac97a7d7-7500-4607-923a-ab84ee3a8b9b/Quote7533.pdf?AWSAccessKeyId=AKIAX6ZDWWYS27SJFGFZ&Signature=lZHaS0NPj9r5jkdY4QOa%2FtjRYHY%3D&Expires=1750374103
7534,0,expired,2025-04-21T16:59:36.985116+00:00,2025-04-29T17:00:00+00:00,2025-04-29T18:08:34.743239+00:00,2025-05-21T16:59:36.971060+00:00,True,BID0030157,1,"G:\Bell Helicopter\20250417 - BID0030157

No quote entered into S2B portal on 04/30/2025",https://s3-fips.us-gov-west-1.amazonaws.com/pdfs.app.digitalmfg/quote-pdf/77cfba41-2aab-479f-8d80-25054d60e1c9/Quote7534.pdf?AWSAccessKeyId=AKIAX6ZDWWYS27SJFGFZ&Signature=v2kSs62l6%2BPIIC%2BV73PRR%2BU3Mgs%3D&Expires=1750374102
7535,0,expired,2025-04-21T17:03:15.368023+00:00,2025-04-30T17:00:00+00:00,2025-05-08T18:54:09.476328+00:00,2025-05-21T17:03:15.356082+00:00,True,BID0030184,2,"G:\Bell Helicopter\20250418 - BID0030184

Bushing install quote.
Quote submitted in S2B portal 05/09/25",https://s3-fips.us-gov-west-1.amazonaws.com/pdfs.app.digitalmfg/quote-pdf/86a31cb0-be97-47f2-8f06-0c550268eb00/Quote7535.pdf?AWSAccessKeyId=AKIAX6ZDWWYS27SJFGFZ&Signature=O7XG6iTSyQHsTbRd%2Fu76OkVGed8%3D&Expires=1750374101
7537,0,expired,2025-04-21T18:13:53.424623+00:00,2025-05-01T17:00:00+00:00,2025-04-21T21:01:08.642345+00:00,2025-05-21T18:13:53.402696+00:00,True,BID0030188,,"G:\Bell Helicopter\20250418 - BID0030188

No quote entered in S2B 04/22/25",https://s3-fips.us-gov-west-1.amazonaws.com/pdfs.app.digitalmfg/quote-pdf/77e625a4-2491-4bb6-8fd7-679a4c72b820/Quote7537.pdf?AWSAccessKeyId=AKIAX6ZDWWYS27SJFGFZ&Signature=bre8UJJNlcajoQw5A%2FaBOTDilJM%3D&Expires=1750374105
7538,0,expired,2025-04-21T18:16:09.018971+00:00,2025-04-29T17:00:00+00:00,2025-04-29T17:31:16.024727+00:00,2025-05-21T18:16:09.004996+00:00,True,BID0030190,3,"G:\Bell Helicopter\20250418 - BID0030190

Quote entered in S2B portal 04/30/2025",https://s3-fips.us-gov-west-1.amazonaws.com/pdfs.app.digitalmfg/quote-pdf/b4c5ebfc-1ec2-488b-a333-31f59a605a93/Quote7538.pdf?AWSAccessKeyId=AKIAX6ZDWWYS27SJFGFZ&Signature=rQaN4wzRLc6yUiI%2FxFaPw%2FF8nDc%3D&Expires=1750374106
7540,0,draft,2025-04-21T18:45:51.498412+00:00,2025-07-18T17:00:00+00:00,,2025-05-21T18:45:51.481381+00:00,True,RFQ0006768,1,G:\Bell Helicopter\20250421 - RFQ0006768,
7541,0,expired,2025-04-21T20:51:29.891055+00:00,2025-04-30T17:00:00+00:00,2025-05-08T16:05:10.533462+00:00,2025-05-21T20:51:29.876259+00:00,True,BID0030204,3,"G:\Bell Helicopter\20250421 - BID0030204

Quote for bearing install.
RFQ closed in the S2B portal before we could submit",https://s3-fips.us-gov-west-1.amazonaws.com/pdfs.app.digitalmfg/quote-pdf/cd397927-e972-4237-9b3b-94000a8603fc/Quote7541.pdf?AWSAccessKeyId=AKIAX6ZDWWYS27SJFGFZ&Signature=Of3Ldc%2BLleD1T06P%2BykuqA4C0fk%3D&Expires=1750374107
7542,0,expired,2025-04-21T20:54:49.226465+00:00,2025-04-30T17:00:00+00:00,2025-05-01T15:04:21.603300+00:00,2025-05-21T20:54:49.215494+00:00,True,BID0030206,2,"G:\Bell Helicopter\20250421 - BID0030206

Quote entered in S2B portal 04/25/2025",https://s3-fips.us-gov-west-1.amazonaws.com/pdfs.app.digitalmfg/quote-pdf/3332348a-b3ee-4e7e-a5ef-0fe3079545f5/Quote7542.pdf?AWSAccessKeyId=AKIAX6ZDWWYS27SJFGFZ&Signature=cjgpEkwGKs7iKT9Y%2FiNdJKHwrf8%3D&Expires=1750374116
7543,0,expired,2025-04-21T20:59:49.635704+00:00,2025-04-30T17:00:00+00:00,2025-05-01T15:10:43.922544+00:00,2025-05-21T20:59:49.624268+00:00,True,BID0030208,3,"G:\Bell Helicopter\20250421 - BID0030208

No quote entered in S2B portal 05/02/2025",https://s3-fips.us-gov-west-1.amazonaws.com/pdfs.app.digitalmfg/quote-pdf/9c14ddca-2a91-464a-a03d-d47ae35cad34/Quote7543.pdf?AWSAccessKeyId=AKIAX6ZDWWYS27SJFGFZ&Signature=jkxgvPjZzpcEPueb9YHNkE6H7E0%3D&Expires=1750374109
7544,0,expired,2025-04-21T21:04:17.425602+00:00,2025-04-30T17:00:00+00:00,2025-04-30T18:36:50.129190+00:00,2025-05-21T21:04:17.380515+00:00,True,BID0030229,3,"G:\Bell Helicopter\20250421 - BID0030229

Quote entered in S2B portal 05/02/2025",https://s3-fips.us-gov-west-1.amazonaws.com/pdfs.app.digitalmfg/quote-pdf/a5260354-a5ca-4e5e-96ad-d8d1b0107b0e/Quote7544.pdf?AWSAccessKeyId=AKIAX6ZDWWYS27SJFGFZ&Signature=5b7o2RVTHdWgrt3baQlH6lL%2FFT0%3D&Expires=1750374109
7545,0,expired,2025-04-22T12:05:18.257280+00:00,2025-04-25T12:05:18.247953+00:00,2025-04-22T12:23:39.774323+00:00,2025-05-22T12:05:18.245916+00:00,True,901-075-694-107,,File Location here.,https://s3-fips.us-gov-west-1.amazonaws.com/pdfs.app.digitalmfg/quote-pdf/9c288296-3cd9-4040-b031-4a5b99985c46/Quote7545.pdf?AWSAccessKeyId=AKIAX6ZDWWYS27SJFGFZ&Signature=oOxAMES5ZdntUOmC4eqcTZB4L1g%3D&Expires=1750374115
7546,0,outstanding,2025-04-22T13:12:42.914862+00:00,2025-04-24T17:00:00+00:00,2025-05-06T13:19:44.550155+00:00,2025-06-30T12:00:00+00:00,False,414627,9,G:\Applied Materials\20250418 - 414627,https://s3-fips.us-gov-west-1.amazonaws.com/pdfs.app.digitalmfg/quote-pdf/e46c7098-ff5d-4be5-92ce-c20aa72828d8/Quote7546.pdf?AWSAccessKeyId=AKIAX6ZDWWYS27SJFGFZ&Signature=jIvwRian4hqwOGnP7eGPrPy49BU%3D&Expires=1750374118
7547,0,outstanding,2025-04-22T13:26:50.871927+00:00,2025-05-09T17:00:00+00:00,2025-05-27T13:06:25.846925+00:00,2025-06-30T12:00:00+00:00,False,414839,3,"G:\Applied Materials\20250421 - 414839

This is new requirement to AGS so EAU is yet to be known please provide scaled pricing.",https://s3-fips.us-gov-west-1.amazonaws.com/pdfs.app.digitalmfg/quote-pdf/1b1ff19d-ac81-466a-bbd8-1c3ec875edc5/Quote7547.pdf?AWSAccessKeyId=AKIAX6ZDWWYS27SJFGFZ&Signature=iRCpVNVU5Fko5yu0Ec%2FGiA6af2Q%3D&Expires=1750374113
7548,0,expired,2025-04-22T13:29:06.655203+00:00,2025-04-25T13:29:06.640071+00:00,2025-04-22T16:26:18.738447+00:00,2025-05-22T13:29:06.636884+00:00,True,4/21/25,2,File Location here.,https://s3-fips.us-gov-west-1.amazonaws.com/pdfs.app.digitalmfg/quote-pdf/aab5b6fb-061b-41d3-8fa9-8cb6deebd68b/Quote7548.pdf?AWSAccessKeyId=AKIAX6ZDWWYS27SJFGFZ&Signature=rrK9CYFTzOR5bCtB86P2tV3vwmo%3D&Expires=1750374114
7549,0,outstanding,2025-04-22T13:32:38.243600+00:00,2025-04-28T17:00:00+00:00,2025-05-06T13:18:24.287807+00:00,2025-06-30T12:00:00+00:00,False,Updated 200K21-00359P02,1,"G:\Hyliion\20250421 - 200K21-00359

Attached Updated drawing for  200K21-00359P02 ,Could Please Revise And advise us quote for  10PCS?",https://s3-fips.us-gov-west-1.amazonaws.com/pdfs.app.digitalmfg/quote-pdf/7aca18ab-decc-4f51-be17-5cb33b83833e/Quote7549.pdf?AWSAccessKeyId=AKIAX6ZDWWYS27SJFGFZ&Signature=SQ9eGuwCkslfL8NKuogwYNF7eEY%3D&Expires=1750374116
7550,0,outstanding,2025-04-22T14:22:20.215559+00:00,2025-04-28T17:00:00+00:00,2025-05-06T13:14:44.681297+00:00,2025-06-30T12:00:00+00:00,False,414917,2,"G:\Applied Materials\20250421 - 414917

I don’t have an EAU but we are looking for x1, x5, x10, x25, x50.

(AKA 415612)",https://s3-fips.us-gov-west-1.amazonaws.com/pdfs.app.digitalmfg/quote-pdf/75ef819c-e117-4f40-adfd-de55e0a3691c/Quote7550.pdf?AWSAccessKeyId=AKIAX6ZDWWYS27SJFGFZ&Signature=4hzUYaOZTbS6GtMLcYOHk4P0Sm8%3D&Expires=1750374110
7551,0,outstanding,2025-04-22T14:30:00.610327+00:00,2025-04-25T17:00:00+00:00,2025-05-06T13:20:33.242031+00:00,2025-06-30T12:00:00+00:00,False,414934,9,"G:\Applied Materials\20250421 - 414934

EAU 315",https://s3-fips.us-gov-west-1.amazonaws.com/pdfs.app.digitalmfg/quote-pdf/5458a2ba-7d9d-48b1-9088-8fc272973a50/Quote7551.pdf?AWSAccessKeyId=AKIAX6ZDWWYS27SJFGFZ&Signature=U0MQ9G73sY%2BgbVgkWRcPttciB70%3D&Expires=1750374112
7553,0,outstanding,2025-04-22T20:37:27.851686+00:00,2025-04-28T17:00:00+00:00,2025-05-27T13:19:29.951465+00:00,2025-06-30T12:00:00+00:00,False,414923,9,"G:\Applied Materials\20250226 - 405008

EAU 15",https://s3-fips.us-gov-west-1.amazonaws.com/pdfs.app.digitalmfg/quote-pdf/ac4dc028-86dd-4382-b4cc-7e64fc738554/Quote7553.pdf?AWSAccessKeyId=AKIAX6ZDWWYS27SJFGFZ&Signature=SLJzoC7%2B4SFppBOWmkFTHh0sCBg%3D&Expires=1750374114
